C20500-1_40,"Epiphyllum Valley, Epiphyllum Valley...",หุบเขาโบตั๋น หุบเขาโบตั๋น.....
C20500-1_41,"Alright, I'll go to Epiphyllum Valley for a look. If I can't find anyone, I'll be back!",ก็ได้ ข้าจะไปที่หุบเขาโบตั๋น เพื่อตามหาเขา ถ้าข้าหาเขาไม่เจอ ข้าจะกลับมาอีกครั้ง!
C20500-1_42,"In broad daylight, committing crimes so openly, is there no law anymore!",กลางวันแสกๆ ยังลงมือทำร้ายผู้อื่นตามอำเภอใจเช่นนี้ ยังมีกฎหมายบ้านเมืองอยู่หรือไม่!
C20500-1_43,"Tsk, a meddler has arrived.
Brothers, it's time to work!","ชิ! พวกขี้เสือกเรื่องผู้อื่นมาแล้ว\nพี่น้อง! ออกมาทำงานได้แล้ว!"
C20500-1_44,"It's over, it's over, there's no show to watch",สลายตัว สลายตัว! การแสดงจบลงแล้ว
C20500-1_45,I thought it would be more impressive,ก็นึกว่าจักเก่งกาจสักเพียงใด
C20500-1_46,Turns out it was all talk,ที่แท้ก็แค่โอ้อวดไปเท่านั้น
C20500-1_47,Don't take on a job if you don't have the skills,หากไร้ฝีมือ ก็อย่าได้ริอ่านทำงานใหญ่เลย
C20500-1_48,"No more excitement, time to go home",หมดสนุกแล้ว กลับบ้านกันเถิด
C20500-1_49,The crowd of Passerby disperses,เหล่าผู้คนที่สัญจรไปมาต่างสลายตัวกันไป
C20500-1_50,"You're asking for trouble, better leave before you get beaten up again!",หาเรื่องใส่ตัวแท้ๆ รีบไสหัวไปเสีย ก่อนที่จะโดนโบยอีกรอบ!
C20500-1_51,"Young man, are you alright?",หนุ่มน้อย ท่านไม่เป็นไรนะ?
C20500-1_52,"It's just a minor injury, not worth mentioning.",บาดแผลเล็กน้อยแค่นี้ ไม่ควรค่าแก่การกล่าวถึง
C20500-1_53,Help...,ช่วยด้วย...
C20500-1_54,"It's over, it's over, there's no show to watch",สลายตัว สลายตัว! การแสดงจบลงแล้ว
C20500-1_55,"It ended so quickly, I didn't get enough",จบเร็วนัก ยังมิได้ชมจนหนำใจเลย
C20500-1_56,"Young man, you're really skilled!",หนุ่มน้อย! เจ้ามีฝีมือไม่เบา!
C20500-1_57,Now Maiden House has met a tough opponent,ครานี้หอหมู่บุปผาเจอคู่ปรับที่แข็งแกร่งเข้าให้แล้ว!
C20500-1_58,"No more excitement, time to go home",หมดสนุกแล้ว กลับบ้านกันเถิด
C20500-1_59,"Thank you, young man, for your righteous help.",ขอบคุณหนุ่มน้อยที่ยื่นมือเข้าช่วยอย่างมีน้ำใจ
C20500-1_60,No problem at all.,ไม่เป็นไร ไม่เป็นไร
C20500-1_61,"Young man, you have a chivalrous heart. I have a favor to ask. Could you please go into the Maiden House and find my husband for me?",หนุ่มน้อยมีจิตใจเปี่ยมด้วยคุณธรรม ข้ามีเรื่องที่อยากจะขอร้องท่าน ได้โปรดช่วยเข้าไปในหอหมู่บุปผา ตามหาสามีของข้าให้ออกมาพบได้หรือไม่?
C20500-1_62,"Okay, I'll give it a try.",ได้ ข้าจะลองดู
C20500-1_63,"Since you're here to find someone, it would be more convenient to ask the <color=#c44b0e>Boy servant</color> and <color=#c44b0e>Maiden HouseDojokeeper</color>.",ในเมื่อมาตามหาคน ไม่ลองสอบถามจาก<color=#c44b0e>เด็กรับใช้</color>และ<color=#c44b0e>เจ้าของหอหมู่บุปผา</color>เล่า ถึงจักสะดวกยิ่งกว่า
C20500-1_64,"You, what are you doing here again?",เจ้า... เจ้ามาทำอันใดที่นี่อีก?
C20500-1_65,"Don't be afraid, I'm just here to ask for some information. Where is the husband of the woman you hit?","อย่าได้หวาดกลัว ข้าเพียงมาเพื่อสอบถามข่าวคราวเท่านั้น\nสามีของสตรีที่เจ้าทำร้าย บัดนี้เขาอยู่ที่ใด?"
C20500-1_66,I don't know.,ข้าน้อยไม่ทราบขอรับ
C20500-1_67,Hmm?,หืม?
C20500-1_68,"He, he should have gone to the Epiphyllum Valley.",เขา... เขาคงไปที่หุบเขาโบตั๋นแล้ว
C20500-1_69,What is Epiphyllum Valley and why would he go there?,หุบเขาโบตั๋นอยู่ที่ไหน และทำไมเขาถึงไปที่นั่น?
C20500-1_70,You don't know about Epiphyllum Valley?! The most beautiful woman in my Wu Yue land lives in Epiphyllum Valley.,เจ้าไม่รู้จักหุบเขาโบตั๋นงั้นรึ! สตรีที่งดงามที่สุดในดินแดนอู๋เยว่ พำนักอยู่ในหุบเขาโบตั๋น
C20500-1_71,I don't know how many rich businessmen have abandoned their homes and businesses just to see her once. Every man in Wu Yue is proud to see her beauty.,ไม่รู้ว่ามีพ่อค้าผู้มั่งคั่งสักกี่มากน้อย ที่ไม่ลังเลจะทิ้งบ้านช่องสมบัติพัสถาน เพียงเพื่อจะได้ยลโฉมนางสักครั้ง บุรุษชาวอู๋เยว่ทุกคนต่างภาคภูมิใจที่ได้เห็นรูปโฉมของนาง
